executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
11,33196,31,39,true,66,0.9109489028227432,0.8021620460346526,19,false,116,630,80,3.210550354305641,0.7216999555261692,30,lz4,81,23,false,12,95,365,427,9,true,true,true,false,org.apache.spark.serializer.KryoSerializer,63.918
9,36722,9,47,true,15,0.7295472288723307,0.9636971700867276,118,false,26,438,76,1.8458643860522927,0.6227694643906942,110,lz4,111,57,true,19,81,348,35,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,71.37899999999999
14,27028,17,19,true,100,0.8692324235926715,0.8241784933931691,90,false,101,176,92,3.1686272794335064,0.28415814789830524,91,lzf,96,32,true,79,128,103,211,2,false,false,false,false,org.apache.spark.serializer.JavaSerializer,53.523
11,27685,22,23,false,33,0.8238437803776687,0.8520434443929463,23,false,112,869,98,2.710398564291618,0.5155246642960428,41,lz4,116,18,true,109,111,355,259,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,58.4
3,40185,14,40,true,57,0.7406118905090109,0.8550910442625868,89,false,127,723,18,2.1510557041310103,0.7008145353564507,77,lzf,75,113,true,56,66,85,222,9,true,false,true,true,org.apache.spark.serializer.KryoSerializer,173.308
11,28884,47,24,false,100,0.6339319553142816,0.9144763874060552,35,false,35,768,65,2.1397628958363266,0.5417376954793289,105,lz4,94,34,true,118,49,487,462,7,true,false,false,false,org.apache.spark.serializer.KryoSerializer,58.479
3,34407,44,36,false,80,0.7639226198399799,0.9310516993220784,22,true,107,359,63,3.009877403645107,0.3343792397701093,67,lzf,100,14,true,69,86,98,455,3,true,true,true,true,org.apache.spark.serializer.JavaSerializer,122.863
4,38385,14,24,false,83,0.9544756230961636,0.665662326704431,63,true,118,629,21,1.2525717319631002,0.5149986961900997,108,lz4,80,87,false,95,68,355,198,8,true,true,false,true,org.apache.spark.serializer.JavaSerializer,132.775
15,43069,38,29,false,75,0.7067069920482278,0.8685581237062684,35,true,58,749,43,2.006329525288175,0.5869979327487818,123,lz4,76,6,true,97,53,182,395,3,false,true,false,true,org.apache.spark.serializer.JavaSerializer,68.24
5,32450,38,33,false,97,0.8367982539747548,0.6467908853253155,45,true,44,751,85,2.0129417880715224,0.9586746851988672,78,lzf,97,31,false,55,87,223,439,10,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.993
12,39593,23,11,true,18,0.8672977297442578,0.6547603170147229,87,true,9,673,50,4.261282975923596,0.6002030664705462,88,lzf,90,28,true,109,73,323,113,4,true,true,false,true,org.apache.spark.serializer.KryoSerializer,62.233000000000004
13,26415,43,23,true,19,0.7554651591992404,0.7085325774252227,96,true,11,300,84,3.594956378077123,0.32042789709922265,62,lzf,99,34,true,93,81,255,331,2,true,false,false,true,org.apache.spark.serializer.KryoSerializer,54.503
3,44011,31,36,true,31,0.7229920729383953,0.862442323520733,117,false,25,941,22,1.730925439930074,0.7917641249544194,38,lz4,74,115,false,87,122,395,479,6,true,true,true,true,org.apache.spark.serializer.KryoSerializer,174.905
8,37705,25,34,true,32,0.9601307101424486,0.9437205589422859,55,false,8,672,83,3.3106904615179578,0.7429788634357645,61,lzf,69,84,true,73,67,252,369,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,78.009
9,41373,14,22,false,39,0.7220128057015355,0.8001925087846979,54,true,114,522,94,1.9347883112147044,0.4380391974041648,25,lzf,121,96,false,82,93,313,86,5,true,false,false,false,org.apache.spark.serializer.JavaSerializer,70.988
6,30260,48,33,true,76,0.7992333450635996,0.9729508428418019,32,false,110,822,24,3.031266562328556,0.5900880133485182,94,lzf,75,11,false,29,116,69,487,5,false,true,true,true,org.apache.spark.serializer.JavaSerializer,67.75
8,25639,43,43,true,34,0.8926042565035914,0.8282920831230463,52,false,37,398,29,4.683747773102919,0.32676085254357445,93,lz4,88,59,false,96,38,72,272,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,80.124
16,40923,13,32,true,40,0.6475535776504266,0.6180627327252168,115,true,75,590,74,1.7625436832719088,0.2542946643939693,86,lz4,114,13,true,93,26,191,147,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,61.059
3,36390,34,9,true,38,0.9173186781282486,0.8680893778332146,40,true,93,870,61,4.804083578053714,0.7823219667552829,19,lz4,119,107,true,17,3,384,297,10,true,true,false,true,org.apache.spark.serializer.JavaSerializer,121.34700000000001
4,26525,45,46,false,50,0.6348682192133944,0.6453278323228046,28,false,10,840,41,2.8325488654214537,0.16569479559892686,82,lzf,93,40,true,98,32,337,142,9,true,false,false,true,org.apache.spark.serializer.JavaSerializer,74.693
16,30712,23,18,true,89,0.7449315428551756,0.8859590116650966,67,false,91,991,75,1.26152423601523,0.29026496932484697,87,lz4,87,54,true,57,78,373,405,9,false,true,true,false,org.apache.spark.serializer.KryoSerializer,53.496
2,28699,17,14,false,25,0.6372976226032159,0.6398746890045581,108,true,72,666,28,2.5686362716994826,0.9936010792250688,76,lz4,82,46,true,115,14,110,357,10,true,false,true,true,org.apache.spark.serializer.KryoSerializer,168.518
10,35349,43,11,true,97,0.8506454602355077,0.9782686230325224,3,false,93,313,17,2.324648709196248,0.2154168827274085,9,lzf,100,102,false,83,73,259,301,3,false,true,false,false,org.apache.spark.serializer.KryoSerializer,69.094
6,32362,25,38,true,42,0.8758146591378784,0.6358250072499138,120,true,55,739,27,4.902218368123704,0.8478047379515736,6,lzf,83,25,true,86,127,182,193,4,false,true,false,true,org.apache.spark.serializer.JavaSerializer,70.747
4,35392,33,32,true,34,0.8716269695754626,0.6524122030357142,13,false,62,176,100,2.2566535691031344,0.42355988853164894,15,lz4,113,85,true,96,61,306,386,9,true,true,false,false,org.apache.spark.serializer.JavaSerializer,95.34700000000001
8,31693,29,16,true,13,0.8922655382391035,0.7506410056149654,127,false,9,455,64,1.641018704280354,0.538189247434286,47,lzf,76,90,false,60,22,122,157,3,true,false,false,false,org.apache.spark.serializer.JavaSerializer,58.247
12,33646,42,47,false,24,0.6351815373275363,0.704577512649139,10,false,75,908,95,4.414003537557967,0.5613023888976696,64,lz4,105,4,true,108,82,110,396,8,true,false,false,true,org.apache.spark.serializer.JavaSerializer,61.29600000000001
15,26386,15,14,true,56,0.7579820599661273,0.8674644025458347,121,false,21,267,54,3.31330134761524,0.4431081539117878,60,lz4,75,61,false,111,118,148,176,6,false,false,false,true,org.apache.spark.serializer.JavaSerializer,51.949
10,36307,47,32,false,61,0.6056340334333236,0.8241504191512002,115,true,55,357,50,2.2951648224407792,0.4614128157211901,72,lzf,83,124,true,111,48,412,472,9,false,true,true,true,org.apache.spark.serializer.KryoSerializer,69.495
4,39942,28,9,false,94,0.9463615115411079,0.9080150097552704,83,false,65,307,37,3.3623446557335868,0.9704887813542178,95,lzf,76,54,false,103,30,160,349,2,false,false,true,true,org.apache.spark.serializer.KryoSerializer,132.57
1,26936,8,8,false,24,0.5648193359375,0.5,106,false,112,200,54,2.7138671875,0.572998046875,115,lz4,64,32,true,64,64,142,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,237.092
16,27301,36,15,false,90,0.9093323751199598,0.9015104173790196,48,false,113,776,89,2.0731345974727984,0.1920565944418571,89,lzf,69,4,false,49,103,243,393,8,false,true,true,true,org.apache.spark.serializer.JavaSerializer,53.199
14,28575,10,10,true,69,0.837176793993154,0.7830607567046792,47,false,108,884,91,3.1925810928808707,0.3864527339571536,46,lz4,108,37,false,27,106,83,66,7,true,false,true,true,org.apache.spark.serializer.KryoSerializer,55.238
6,39879,40,49,true,80,0.6101409158416714,0.6793426307455512,90,true,52,414,22,2.6217221140740774,0.2638438936778943,74,lz4,113,108,true,82,70,127,285,5,false,true,true,false,org.apache.spark.serializer.KryoSerializer,95.941
1,25600,8,8,false,10,0.554443359375,0.5,103,false,23,905,100,4.923828125,0.75,4,lz4,74,58,true,8,64,178,86,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,229.91099999999997
1,25600,46,8,false,10,0.889892578125,0.5,32,false,105,106,100,3.068359375,0.75,4,lz4,66,96,true,20,64,399,205,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,233.41299999999998
1,25600,45,8,false,10,0.6,0.531005859375,32,false,114,209,100,1.392578125,0.75,4,lz4,76,120,true,37,64,168,52,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,233.891
12,39464,41,17,false,82,0.7415064546250227,0.9608884389073726,65,false,71,514,16,2.590513329920105,0.5990232978624007,94,lz4,66,38,true,12,60,140,267,2,false,false,true,true,org.apache.spark.serializer.JavaSerializer,64.531
1,41914,35,16,false,64,0.6,0.70501708984375,59,false,48,200,100,2.99462890625,0.0806884765625,94,lz4,64,32,true,64,64,50,89,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,459.06300000000005
16,41024,19,17,false,80,0.8267081517788568,0.8847758831301642,60,true,106,943,47,2.4643359873201467,0.6044669767639049,108,lzf,106,29,false,92,113,284,491,8,true,false,false,true,org.apache.spark.serializer.JavaSerializer,61.753
7,29542,41,19,false,10,0.67919921875,0.99755859375,109,false,48,200,100,3.47265625,0.1494140625,4,lz4,64,32,true,79,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,63.718999999999994
10,27093,38,20,true,58,0.8955179981682926,0.8866903809597242,48,true,59,683,13,3.6073648901594706,0.9293300051472959,57,lzf,91,54,false,118,30,185,64,8,false,true,true,false,org.apache.spark.serializer.JavaSerializer,53.341
13,38896,22,36,false,44,0.8532400136772118,0.990085309960108,76,true,80,811,76,4.9586481442598505,0.8107132126329522,3,lzf,96,56,true,104,36,263,496,2,true,true,false,false,org.apache.spark.serializer.KryoSerializer,61.693999999999996
12,26410,17,15,false,63,0.8571582086020952,0.8985206576369407,61,false,52,602,69,4.446622235238662,0.4504013819013746,35,lz4,81,45,false,71,20,451,490,6,true,false,false,false,org.apache.spark.serializer.JavaSerializer,56.32899999999999
16,41790,36,40,false,80,0.9665206533779797,0.7390694084632213,61,true,72,269,58,4.31273072146819,0.4498822906560616,66,lzf,86,36,true,61,14,264,177,9,false,true,false,false,org.apache.spark.serializer.JavaSerializer,60.248000000000005
2,39999,34,28,true,34,0.7430806581187114,0.6626680517813075,36,false,50,772,93,2.5807994051619207,0.6941999686143889,109,lz4,86,117,true,10,49,284,491,3,true,true,true,true,org.apache.spark.serializer.JavaSerializer,251.622
1,25600,8,8,false,10,0.5830078125,0.5,32,false,48,488,100,1.5,0.724609375,81,lz4,100,65,true,64,20,400,120,7,true,true,true,false,org.apache.spark.serializer.JavaSerializer,235.062
12,25600,8,8,false,10,0.6,0.60028076171875,32,false,48,951,100,1.5,0.2025146484375,125,lz4,64,3,true,40,48,113,120,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,58.155
2,25600,8,8,false,10,0.84210205078125,0.5,57,false,14,200,31,1.5,0.0758056640625,4,lz4,64,111,true,14,39,50,120,7,true,true,true,false,org.apache.spark.serializer.JavaSerializer,131.57299999999998
1,25600,8,8,false,10,0.581298828125,0.5,123,false,48,357,100,4.162109375,0.17529296875,4,lz4,126,44,true,64,94,111,81,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,230.299
1,30156,8,8,false,10,0.53839111328125,0.5,32,false,48,200,100,4.72314453125,0.5635986328125,4,lz4,110,62,true,64,38,421,307,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,301.843
3,25799,8,38,false,10,0.565460205078125,0.5,118,false,48,200,100,3.267822265625,0.74639892578125,4,lz4,75,98,true,64,64,50,456,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,95.874
1,25600,8,31,false,10,0.62530517578125,0.52105712890625,32,false,69,711,100,1.5,0.1947021484375,4,lz4,125,19,true,64,53,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,235.547
9,25600,8,8,false,10,0.72186279296875,0.64154052734375,32,false,59,456,100,3.14404296875,0.9102783203125,4,lz4,79,67,true,47,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,59.00899999999999
13,25600,8,41,false,23,0.8270263671875,0.8353271484375,25,false,48,236,53,1.5,0.440185546875,4,lz4,64,32,true,64,64,140,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.85
1,32595,36,8,false,13,0.65997314453125,0.79083251953125,32,false,86,200,100,2.84326171875,0.75,4,lz4,93,32,true,85,38,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,308.32599999999996
8,31958,8,8,false,49,0.9361572265625,0.8350830078125,32,false,47,200,88,1.5634765625,0.807861328125,4,lz4,64,32,true,18,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,70.111
1,32351,8,11,false,10,0.661163330078125,0.5,99,false,48,916,100,1.5,0.44561767578125,51,lz4,64,32,true,29,42,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,310.895
6,35952,8,9,false,10,0.82379150390625,0.5,32,false,48,749,100,4.17236328125,0.0657958984375,4,lz4,90,32,true,93,46,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,76.531
12,39554,37,31,true,99,0.6127811040780803,0.7137810674868171,28,false,11,946,22,3.1454346345352038,0.8627412375347773,15,lz4,106,17,true,109,7,90,128,6,true,true,true,true,org.apache.spark.serializer.JavaSerializer,63.016000000000005
10,25600,8,29,false,10,0.6,0.5,32,false,48,460,89,4.9140625,0.75,62,lz4,64,32,true,79,72,386,142,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,54.415
14,25600,33,29,false,10,0.842559814453125,0.5,32,false,95,202,100,1.5,0.75,4,lz4,64,2,true,64,7,372,182,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,56.332
12,33806,35,21,true,56,0.8436639512378161,0.8583007760678882,20,true,89,445,45,1.7914238999987,0.3520087456698616,91,lzf,76,115,false,75,107,336,339,3,false,false,true,true,org.apache.spark.serializer.JavaSerializer,61.746
12,43404,8,8,false,75,0.79351806640625,0.5,21,false,90,333,100,1.5,0.2552490234375,4,lz4,64,70,true,64,64,50,262,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.945
1,25600,8,30,false,10,0.995361328125,0.5,32,false,37,169,100,3.724609375,0.75,4,lz4,114,28,true,66,67,375,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,232.886
14,25600,8,35,false,10,0.875946044921875,0.5,32,false,127,829,100,1.5,0.13189697265625,41,lz4,64,122,true,64,106,97,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.278
2,25600,8,33,false,10,0.941650390625,0.5,11,false,48,592,100,2.005859375,0.02001953125,4,lz4,64,63,true,64,64,476,350,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,132.285
8,40131,29,17,false,97,0.6272662527573506,0.7326054555594895,110,false,54,586,100,1.547275693213233,0.6782179141846153,39,lz4,88,79,false,104,85,96,174,5,false,false,false,false,org.apache.spark.serializer.JavaSerializer,77.875
2,25600,8,8,false,10,0.914947509765625,0.710296630859375,122,false,38,787,100,1.5,0.95269775390625,106,lz4,64,32,true,64,64,313,120,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,128.737
4,43606,46,11,true,49,0.6797522696227769,0.7925935362461265,110,true,80,735,92,4.73410039570779,0.2195253648383721,105,lz4,110,86,false,73,73,155,143,2,false,true,true,true,org.apache.spark.serializer.JavaSerializer,133.444
1,39105,8,8,false,10,0.847137451171875,0.5,20,false,48,505,100,4.135986328125,0.47845458984375,124,lz4,64,32,true,87,105,136,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,459.94800000000004
10,35085,34,43,true,39,0.8928765349543615,0.7748564121242912,20,false,16,784,94,4.217553257020587,0.21963394162288474,37,lzf,105,23,false,111,112,296,160,10,false,false,true,true,org.apache.spark.serializer.KryoSerializer,70.001
1,31005,13,8,false,10,0.683624267578125,0.5,45,false,96,200,70,1.5,0.45208740234375,54,lz4,117,105,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,311.362
1,42526,18,8,false,10,0.99676513671875,0.5,32,false,118,794,79,1.5,0.4381103515625,5,lz4,118,108,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,464.475
3,39493,9,49,true,45,0.9010315978019688,0.6816445851401078,14,false,96,971,60,3.1465107417437705,0.5125103825463769,86,lz4,101,20,true,30,119,71,227,9,false,false,true,false,org.apache.spark.serializer.KryoSerializer,175.227
15,29430,8,8,false,10,0.535980224609375,0.5,84,false,78,255,80,1.5,0.72088623046875,91,lz4,89,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,55.235
1,36739,13,8,false,10,0.56829833984375,0.5,32,false,75,256,100,3.25634765625,0.0640869140625,77,lz4,64,32,true,64,64,147,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,462.401
12,34175,15,8,false,10,0.952850341796875,0.5,112,false,102,200,100,3.591552734375,0.81524658203125,39,lz4,64,32,true,64,64,101,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.882
9,26232,30,33,true,64,0.6190941122072947,0.6493693877528762,98,false,39,894,36,4.744965922915394,0.5218974766632128,46,lz4,97,33,false,54,112,403,144,10,false,false,false,false,org.apache.spark.serializer.JavaSerializer,56.336999999999996
9,31894,8,8,false,10,0.729156494140625,0.5,32,false,48,200,100,3.780029296875,0.39703369140625,81,lz4,92,32,true,62,127,56,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,58.313
5,25600,8,8,false,93,0.70074462890625,0.78155517578125,116,false,5,364,100,1.5,0.9959716796875,35,lz4,64,32,true,64,64,200,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.969
5,25600,8,41,false,10,0.915191650390625,0.769866943359375,32,false,125,200,100,1.5,0.75,13,lz4,115,32,true,98,12,131,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.617
13,37804,8,8,false,68,0.7939453125,0.5,32,false,48,168,100,1.5,0.75,60,lz4,64,18,true,34,105,50,28,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.3
5,25600,8,8,false,10,0.56329345703125,0.5,32,false,74,311,100,1.57275390625,0.9146728515625,123,lz4,64,15,true,101,64,278,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,64.92399999999999
13,25600,8,33,false,79,0.69671630859375,0.5,32,false,24,765,100,1.5,0.5943603515625,4,lz4,111,32,true,120,64,105,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,59.067
5,27339,8,11,false,10,0.72442626953125,0.5,32,false,48,200,100,1.5,0.5386962890625,4,lz4,112,100,true,89,64,327,146,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.24
3,27637,8,8,false,10,0.984771728515625,0.5,5,false,48,287,100,1.584716796875,0.75,54,lz4,78,2,true,101,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,116.47200000000001
1,25600,8,13,false,10,0.924163818359375,0.5,43,false,48,104,100,4.732666015625,0.90057373046875,4,lz4,110,3,true,25,64,77,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,231.135
1,25600,8,23,false,10,0.842071533203125,0.5,32,false,26,903,100,1.5,0.94110107421875,4,lz4,86,118,true,74,87,50,101,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,230.66099999999997
1,25600,8,31,false,10,0.971435546875,0.5,5,false,34,886,100,4.873046875,0.39306640625,4,lz4,64,67,true,113,64,50,479,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,231.669
14,32036,8,41,false,10,0.617950439453125,0.5,27,false,48,339,100,1.5,0.67559814453125,4,lz4,64,18,true,97,64,50,169,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,58.233000000000004
1,25600,8,21,false,10,0.76702880859375,0.5,32,false,48,307,100,4.64013671875,0.4051513671875,68,lz4,96,48,true,64,19,50,300,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,229.946
1,25600,8,36,false,10,0.658935546875,0.5,116,false,48,671,100,2.994140625,0.84326171875,4,lz4,121,2,true,64,64,50,179,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,231.24599999999998
7,33649,8,46,false,10,0.6,0.5,19,false,48,482,100,1.5,0.94110107421875,49,lz4,81,25,true,64,62,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,72.804
4,28130,8,8,false,10,0.6974029541015625,0.7690582275390625,32,false,48,546,100,1.1893310546875,0.75,116,lz4,64,50,true,62,64,50,436,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,120.695
7,25600,8,8,false,10,0.5758056640625,0.5386962890625,32,false,48,109,100,4.7041015625,0.75,15,lz4,64,102,true,22,118,50,235,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,133.43200000000002
1,35131,8,15,false,10,0.6,0.5,84,false,70,833,100,4.326171875,0.75,117,lz4,108,35,true,64,96,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,337.916
1,42975,8,11,false,10,0.914581298828125,0.5,104,false,120,719,100,1.5,0.75,24,lz4,70,20,true,64,69,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,464.79900000000004
15,31724,8,33,false,10,0.6260986328125,0.5,32,false,73,998,100,3.8603515625,0.75,40,lz4,64,32,true,64,83,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,59.565
5,28043,8,8,false,10,0.9583740234375,0.5,32,false,77,950,100,4.7978515625,0.930419921875,28,lz4,64,32,true,64,16,447,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,77.486
1,30624,8,8,false,10,0.61676025390625,0.5,32,false,48,237,100,2.52783203125,0.2374267578125,64,lz4,73,32,true,48,121,455,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,302.621
1,40741,8,8,false,10,0.809600830078125,0.5,32,false,48,557,100,2.426025390625,0.57244873046875,63,lz4,89,32,true,19,83,173,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,461.066
9,25774,8,8,false,10,0.867828369140625,0.5,32,false,48,200,100,2.014404296875,0.07281494140625,102,lz4,65,32,true,12,35,304,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.364
