executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
3,34407,44,36,false,80,0.7639226198399799,0.9310516993220784,22,true,107,359,63,3.009877403645107,0.3343792397701093,67,lzf,100,14,true,69,86,98,455,3,true,true,true,true,org.apache.spark.serializer.JavaSerializer,112.443
4,38385,14,24,false,83,0.9544756230961636,0.665662326704431,63,true,118,629,21,1.2525717319631002,0.5149986961900997,108,lz4,80,87,false,95,68,355,198,8,true,true,false,true,org.apache.spark.serializer.JavaSerializer,81.946
15,43069,38,29,false,75,0.7067069920482278,0.8685581237062684,35,true,58,749,43,2.006329525288175,0.5869979327487818,123,lz4,76,6,true,97,53,182,395,3,false,true,false,true,org.apache.spark.serializer.JavaSerializer,54.437
5,32450,38,33,false,97,0.8367982539747548,0.6467908853253155,45,true,44,751,85,2.0129417880715224,0.9586746851988672,78,lzf,97,31,false,55,87,223,439,10,true,true,true,false,org.apache.spark.serializer.JavaSerializer,66.751
12,39593,23,11,true,18,0.8672977297442578,0.6547603170147229,87,true,9,673,50,4.261282975923596,0.6002030664705462,88,lzf,90,28,true,109,73,323,113,4,true,true,false,true,org.apache.spark.serializer.KryoSerializer,54.538999999999994
13,26415,43,23,true,19,0.7554651591992404,0.7085325774252227,96,true,11,300,84,3.594956378077123,0.32042789709922265,62,lzf,99,34,true,93,81,255,331,2,true,false,false,true,org.apache.spark.serializer.KryoSerializer,53.608000000000004
3,44011,31,36,true,31,0.7229920729383953,0.862442323520733,117,false,25,941,22,1.730925439930074,0.7917641249544194,38,lz4,74,115,false,87,122,395,479,6,true,true,true,true,org.apache.spark.serializer.KryoSerializer,119.73899999999999
8,37705,25,34,true,32,0.9601307101424486,0.9437205589422859,55,false,8,672,83,3.3106904615179578,0.7429788634357645,61,lzf,69,84,true,73,67,252,369,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,54.278999999999996
9,41373,14,22,false,39,0.7220128057015355,0.8001925087846979,54,true,114,522,94,1.9347883112147044,0.4380391974041648,25,lzf,121,96,false,82,93,313,86,5,true,false,false,false,org.apache.spark.serializer.JavaSerializer,54.486999999999995
6,30260,48,33,true,76,0.7992333450635996,0.9729508428418019,32,false,110,822,24,3.031266562328556,0.5900880133485182,94,lzf,75,11,false,29,116,69,487,5,false,true,true,true,org.apache.spark.serializer.JavaSerializer,50.217
8,25639,43,43,true,34,0.8926042565035914,0.8282920831230463,52,false,37,398,29,4.683747773102919,0.32676085254357445,93,lz4,88,59,false,96,38,72,272,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.92100000000001
16,40923,13,32,true,40,0.6475535776504266,0.6180627327252168,115,true,75,590,74,1.7625436832719088,0.2542946643939693,86,lz4,114,13,true,93,26,191,147,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,56.526
3,36390,34,9,true,38,0.9173186781282486,0.8680893778332146,40,true,93,870,61,4.804083578053714,0.7823219667552829,19,lz4,119,107,true,17,3,384,297,10,true,true,false,true,org.apache.spark.serializer.JavaSerializer,98.95200000000001
4,26525,45,46,false,50,0.6348682192133944,0.6453278323228046,28,false,10,840,41,2.8325488654214537,0.16569479559892686,82,lzf,93,40,true,98,32,337,142,9,true,false,false,true,org.apache.spark.serializer.JavaSerializer,53.245
16,30712,23,18,true,89,0.7449315428551756,0.8859590116650966,67,false,91,991,75,1.26152423601523,0.29026496932484697,87,lz4,87,54,true,57,78,373,405,9,false,true,true,false,org.apache.spark.serializer.KryoSerializer,56.478
2,28699,17,14,false,25,0.6372976226032159,0.6398746890045581,108,true,72,666,28,2.5686362716994826,0.9936010792250688,76,lz4,82,46,true,115,14,110,357,10,true,false,true,true,org.apache.spark.serializer.KryoSerializer,111.92399999999999
10,35349,43,11,true,97,0.8506454602355077,0.9782686230325224,3,false,93,313,17,2.324648709196248,0.2154168827274085,9,lzf,100,102,false,83,73,259,301,3,false,true,false,false,org.apache.spark.serializer.KryoSerializer,65.132
6,32362,25,38,true,42,0.8758146591378784,0.6358250072499138,120,true,55,739,27,4.902218368123704,0.8478047379515736,6,lzf,83,25,true,86,127,182,193,4,false,true,false,true,org.apache.spark.serializer.JavaSerializer,58.233999999999995
4,35392,33,32,true,34,0.8716269695754626,0.6524122030357142,13,false,62,176,100,2.2566535691031344,0.42355988853164894,15,lz4,113,85,true,96,61,306,386,9,true,true,false,false,org.apache.spark.serializer.JavaSerializer,83.31700000000001
8,31693,29,16,true,13,0.8922655382391035,0.7506410056149654,127,false,9,455,64,1.641018704280354,0.538189247434286,47,lzf,76,90,false,60,22,122,157,3,true,false,false,false,org.apache.spark.serializer.JavaSerializer,56.007
12,33646,42,47,false,24,0.6351815373275363,0.704577512649139,10,false,75,908,95,4.414003537557967,0.5613023888976696,64,lz4,105,4,true,108,82,110,396,8,true,false,false,true,org.apache.spark.serializer.JavaSerializer,56.667
15,26386,15,14,true,56,0.7579820599661273,0.8674644025458347,121,false,21,267,54,3.31330134761524,0.4431081539117878,60,lz4,75,61,false,111,118,148,176,6,false,false,false,true,org.apache.spark.serializer.JavaSerializer,49.198
10,36307,47,32,false,61,0.6056340334333236,0.8241504191512002,115,true,55,357,50,2.2951648224407792,0.4614128157211901,72,lzf,83,124,true,111,48,412,472,9,false,true,true,true,org.apache.spark.serializer.KryoSerializer,60.818000000000005
4,39942,28,9,false,94,0.9463615115411079,0.9080150097552704,83,false,65,307,37,3.3623446557335868,0.9704887813542178,95,lzf,76,54,false,103,30,160,349,2,false,false,true,true,org.apache.spark.serializer.KryoSerializer,97.494
2,26813,39,13,true,84,0.8121973360806243,0.9763900164787586,109,true,46,299,54,4.927816079415152,0.3567830671726165,76,lzf,108,51,true,88,66,360,332,3,true,false,true,true,org.apache.spark.serializer.JavaSerializer,89.396
1,25600,8,41,false,40,0.6,0.604736328125,32,false,48,369,100,3.650390625,0.91357421875,34,lz4,64,123,true,64,17,50,120,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,129.722
13,35281,46,13,false,87,0.8955758744830355,0.8137088365390618,82,false,9,677,79,4.99954576170493,0.905516941479044,49,lzf,123,91,false,124,26,394,461,4,true,true,true,true,org.apache.spark.serializer.JavaSerializer,54.655
12,39149,8,8,false,10,0.6,0.7498779296875,24,false,98,200,55,1.5,0.75,8,lz4,103,32,true,107,89,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.653999999999996
1,30988,42,31,false,30,0.6,0.77581787109375,39,false,70,665,100,1.5,0.75,23,lz4,64,32,true,64,64,171,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,167.408
12,40390,40,45,true,41,0.8879256779022995,0.9489977021477448,57,false,3,883,91,4.530875626424666,0.5497860934207717,106,lz4,74,26,false,109,16,484,333,2,true,false,true,true,org.apache.spark.serializer.KryoSerializer,58.418
4,43325,33,38,true,38,0.9995317800495296,0.9075851629377846,38,true,40,666,80,3.163093087273273,0.15196843903145593,53,lz4,126,124,false,31,85,94,241,5,false,true,true,false,org.apache.spark.serializer.JavaSerializer,93.34200000000001
1,37477,8,8,false,10,0.6,0.72772216796875,105,false,48,288,100,3.03662109375,0.8211669921875,4,lz4,64,32,true,64,71,364,44,8,true,true,true,false,org.apache.spark.serializer.JavaSerializer,248.196
5,33304,20,18,false,70,0.6914299413609761,0.7030063506570281,46,true,10,507,38,2.4278952801075318,0.2478450676499515,113,lzf,66,43,true,27,67,443,331,5,false,true,false,false,org.apache.spark.serializer.JavaSerializer,74.22800000000001
11,38067,47,8,false,10,0.6,0.5,32,false,19,658,80,1.49951171875,0.9500732421875,68,lz4,108,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.193000000000005
9,40433,42,23,true,29,0.7276480313963766,0.7104041914540169,25,false,50,470,66,3.5649968108327004,0.9089011854041422,120,lz4,73,25,true,117,59,129,54,2,false,true,false,false,org.apache.spark.serializer.KryoSerializer,54.72
7,32356,28,15,true,19,0.7047182659293525,0.6491191598826225,7,false,111,783,19,4.619164287902715,0.2940688261898017,13,lz4,82,91,true,83,89,227,227,8,false,false,true,false,org.apache.spark.serializer.JavaSerializer,56.035
11,39128,21,27,true,54,0.898352921272101,0.6882963198895287,70,false,85,862,43,3.141584516114224,0.9620453461830036,64,lzf,65,102,false,119,55,99,486,8,true,false,false,false,org.apache.spark.serializer.KryoSerializer,53.398999999999994
12,38731,12,24,true,37,0.8258590390918705,0.6520828201223858,18,false,88,300,23,3.893010107266166,0.837949360721274,50,lz4,94,70,true,32,48,98,134,3,true,false,true,false,org.apache.spark.serializer.KryoSerializer,59.17
12,25600,45,8,false,10,0.5059814453125,0.7501220703125,32,false,86,200,54,1.5,0.658447265625,4,lz4,64,32,true,89,43,50,149,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,64.372
1,25600,8,47,false,10,0.6,0.552001953125,57,false,100,200,58,1.5,0.16455078125,26,lz4,64,32,true,29,52,120,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,126.69200000000001
6,38807,31,43,true,34,0.7423279562291389,0.6633388418008045,115,false,36,313,80,3.7868963618582674,0.7806684213855007,107,lzf,117,121,true,101,74,267,480,3,true,false,true,true,org.apache.spark.serializer.KryoSerializer,93.007
1,37455,8,8,false,10,0.6,0.63409423828125,78,false,122,200,37,4.98291015625,0.9940185546875,4,lz4,98,32,true,64,11,50,237,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,245.34900000000002
1,26482,8,8,false,10,0.6,0.75927734375,32,false,21,200,47,1.15234375,0.4560546875,85,lz4,108,32,true,64,63,50,300,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,122.771
8,36284,45,42,false,86,0.7242174079204783,0.7349465681370745,80,false,115,170,94,4.781751228800193,0.5744447223003901,97,lz4,118,108,false,30,89,398,306,7,true,false,true,true,org.apache.spark.serializer.KryoSerializer,73.414
12,43886,22,31,false,67,0.6605134285109656,0.8556413603352232,127,true,95,782,19,1.6655366353925336,0.954203143172155,17,lz4,96,10,false,99,15,90,416,3,false,true,false,false,org.apache.spark.serializer.KryoSerializer,58.586999999999996
3,40715,19,27,true,92,0.910733061891398,0.9834613206825306,66,false,71,707,48,3.34056468766834,0.918645671233274,107,lzf,112,7,false,30,111,435,126,7,true,false,true,true,org.apache.spark.serializer.KryoSerializer,120.185
7,27662,23,18,true,12,0.6983524298244199,0.7107406758119703,26,true,99,382,14,2.0896080774665804,0.16809896259082024,42,lzf,79,9,false,25,68,328,289,2,true,false,false,false,org.apache.spark.serializer.KryoSerializer,52.464
1,29049,8,43,false,10,0.53082275390625,0.62725830078125,32,false,48,200,100,2.99462890625,0.5513916015625,4,lz4,71,19,true,112,21,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,172.352
1,42349,19,40,false,10,0.549560546875,0.5,32,false,48,200,100,2.529296875,0.87744140625,29,lz4,64,32,true,105,54,50,488,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,253.206
6,31951,8,29,false,10,0.75677490234375,0.84222412109375,32,false,48,200,100,1.34521484375,0.75,4,lz4,114,32,true,112,52,50,363,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,63.53
1,25600,8,40,false,10,0.6,0.7734375,27,false,48,200,92,1.1875,0.671875,63,lz4,64,82,true,64,102,50,57,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.384
15,34504,35,24,true,87,0.8190791126218157,0.9964466805846208,61,false,92,296,22,3.8156863428301135,0.3848381733411792,116,lzf,116,53,false,91,87,244,153,3,false,false,false,true,org.apache.spark.serializer.KryoSerializer,55.343
14,36814,8,8,false,10,0.63916015625,0.5,32,false,46,200,90,1.5,0.75,40,lz4,105,32,true,95,106,50,463,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,61.67100000000001
4,28800,43,47,false,63,0.6260344460695662,0.935318906014006,116,false,7,210,90,3.7084378573652264,0.4667768759009133,63,lzf,84,54,true,100,38,328,409,2,true,false,false,false,org.apache.spark.serializer.JavaSerializer,79.223
1,42533,8,25,false,10,0.6,0.5474853515625,32,false,9,312,85,3.1376953125,0.972900390625,4,lz4,64,44,true,64,64,50,207,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,247.176
1,43675,8,30,false,10,0.6,0.971405029296875,32,false,118,529,65,3.946533203125,0.03216552734375,4,lz4,64,94,true,64,64,50,376,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,280.166
1,25600,8,28,false,10,0.6,0.738311767578125,32,false,76,510,43,4.404541015625,0.60284423828125,4,lz4,74,20,true,64,64,50,186,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,137.909
7,25600,8,47,false,10,0.6,0.5982666015625,21,false,97,200,83,1.5,0.901611328125,4,lz4,68,19,true,64,64,50,414,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,74.462
12,25600,8,8,false,10,0.6,0.94671630859375,97,false,120,245,100,2.73095703125,0.0118408203125,4,lz4,66,32,true,64,64,50,37,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.43600000000001
10,25874,11,19,false,60,0.6010069568792262,0.7307164898519715,22,true,47,531,61,2.443238606236116,0.7550099646833257,126,lzf,114,42,true,120,77,435,242,6,false,true,false,true,org.apache.spark.serializer.JavaSerializer,52.349
5,25600,8,43,false,10,0.5726318359375,0.9534912109375,32,false,48,424,100,2.0400390625,0.881591796875,21,lz4,94,32,true,64,10,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.02
1,25600,8,8,false,10,0.861572265625,0.850341796875,32,false,110,785,37,3.677734375,0.13134765625,4,lz4,64,114,true,64,5,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,138.918
1,34871,8,8,false,10,0.853240966796875,0.803741455078125,32,false,48,809,100,4.174072265625,0.98858642578125,4,lz4,64,42,true,64,72,50,70,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,185.84900000000002
13,30613,8,44,false,10,0.866943359375,0.824951171875,32,false,48,392,100,4.966796875,0.39501953125,4,lz4,64,32,true,64,71,50,292,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.788000000000004
2,29739,10,46,true,53,0.8991781791149757,0.97755290094578,50,true,56,760,97,4.938164209294866,0.7929387872832051,70,lzf,88,120,false,53,36,349,453,2,true,true,false,true,org.apache.spark.serializer.JavaSerializer,106.63
10,40010,8,8,false,10,0.763641357421875,0.5,32,false,96,402,100,1.926025390625,0.75,53,lz4,87,102,true,64,64,153,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.395
8,31229,8,8,false,10,0.6,0.6287841796875,32,false,36,385,100,1.5,0.75,4,lz4,82,95,true,121,103,50,235,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.17399999999999
11,43406,8,26,false,10,0.6,0.9927978515625,91,false,28,200,44,4.9853515625,0.968017578125,4,lz4,64,16,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.197
1,38785,8,8,false,92,0.6,0.773193359375,32,false,29,200,58,2.486328125,0.38232421875,4,lz4,72,32,true,23,83,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,247.52900000000002
13,30992,8,8,false,10,0.6,0.743621826171875,32,false,30,200,58,2.773681640625,0.52911376953125,4,lz4,127,88,true,64,64,50,52,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,60.68600000000001
1,39943,8,8,false,10,0.71209716796875,0.59466552734375,32,false,48,782,71,2.09228515625,0.75,4,lz4,85,41,true,64,64,50,169,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,244.317
15,32168,8,8,false,10,0.515655517578125,0.5,32,false,48,137,24,1.640380859375,0.22552490234375,4,lz4,83,107,true,64,64,50,396,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,66.04
10,28881,8,46,false,10,0.667633056640625,0.854217529296875,32,false,110,200,28,1.5,0.75,4,lz4,64,53,true,20,64,50,138,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,67.166
10,43091,8,8,false,10,0.7220458984375,0.5,32,false,5,834,23,1.5,0.75,48,lz4,118,32,true,64,64,154,168,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.778
12,25600,8,8,false,92,0.6,0.5,32,false,88,669,64,2.00439453125,0.1253662109375,53,lz4,64,32,true,98,64,197,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,51.968999999999994
12,25600,8,8,false,10,0.6,0.605377197265625,115,false,78,444,31,2.662353515625,0.39373779296875,4,lz4,64,79,true,64,95,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,63.216
10,25600,26,8,false,10,0.775665283203125,0.729705810546875,32,false,11,752,24,3.311767578125,0.96124267578125,4,lz4,64,32,true,64,64,50,488,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,66.80199999999999
1,25600,8,8,false,10,0.54736328125,0.86083984375,32,false,55,624,96,3.13671875,0.3955078125,4,lz4,113,32,true,23,120,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,134.528
3,25600,28,8,false,10,0.550933837890625,0.5,32,false,11,751,45,2.721435546875,0.27838134765625,4,lz4,124,32,true,64,64,50,243,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,93.601
6,25600,8,49,false,10,0.907867431640625,0.576995849609375,32,false,60,200,100,4.364013671875,0.32781982421875,4,lz4,83,24,true,64,5,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,68.368
11,25600,8,8,false,10,0.526336669921875,0.599884033203125,32,false,48,115,100,2.855712890625,0.67071533203125,4,lz4,78,122,true,88,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.367
1,31905,8,8,false,10,0.542449951171875,0.5,32,false,48,200,100,3.414306640625,0.27825927734375,16,lz4,111,16,true,64,20,455,195,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,166.91400000000002
1,32219,8,8,false,10,0.9942626953125,0.7901611328125,32,false,48,200,100,1.3837890625,0.788330078125,13,lz4,64,88,true,64,115,261,197,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,168.74
1,40884,8,8,false,10,0.60211181640625,0.84503173828125,32,false,48,200,100,4.89501953125,0.3487548828125,13,lz4,64,19,true,64,16,440,493,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,234.37599999999998
11,39938,8,8,false,10,0.738250732421875,0.743438720703125,32,false,48,200,100,4.639404296875,0.44635009765625,91,lz4,64,115,true,64,64,88,296,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.728
8,25600,8,8,false,38,0.6,0.9722900390625,31,false,48,200,100,1.5,0.75,70,lz4,109,63,true,64,16,337,493,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,57.02
13,25600,8,8,false,10,0.599395751953125,0.5,83,false,41,782,24,1.5,0.06036376953125,4,lz4,64,32,true,26,52,50,247,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,62.361999999999995
3,25600,8,12,false,10,0.6,0.5,32,false,110,462,30,4.73876953125,0.6995849609375,4,lz4,64,77,true,45,86,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,90.375
1,25600,8,41,false,10,0.6,0.58758544921875,32,false,49,732,61,1.32275390625,0.6783447265625,4,lz4,74,32,true,64,3,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,137.928
1,25600,8,41,false,10,0.578460693359375,0.575347900390625,32,false,98,373,35,1.635498046875,0.95220947265625,4,lz4,106,32,true,64,120,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,137.57
13,25600,8,47,false,10,0.6,0.937591552734375,32,false,48,389,95,2.509033203125,0.51275634765625,4,lz4,115,32,true,16,69,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,59.931999999999995
15,34592,8,8,false,10,0.685028076171875,0.5,32,false,48,200,34,1.690185546875,0.75,4,lz4,103,120,true,96,81,50,198,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,65.91
1,31339,8,8,false,10,0.76824951171875,0.5,114,false,81,383,33,2.19189453125,0.7325439453125,4,lz4,121,50,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,172.69299999999998
5,26303,8,8,false,10,0.7367095947265625,0.5,92,false,81,797,100,3.4793701171875,0.75,4,lz4,76,110,true,58,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,71.22
1,25600,8,14,false,10,0.7642822265625,0.6842041015625,32,false,48,255,100,1.5,0.025634765625,83,lz4,100,119,true,86,24,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,125.57
1,25600,8,8,false,10,0.934356689453125,0.5,32,false,121,972,100,1.5,0.17840576171875,111,lz4,114,108,true,40,94,487,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,122.603
