executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
16,32409,21,32,true,92,0.7292740623267231,0.9897277629871496,13,false,120,709,85,2.6787849405889927,0.8116870277095601,69,lzf,116,25,true,118,71,102,73,5,true,true,true,false,org.apache.spark.serializer.JavaSerializer,80.263
3,41079,9,10,false,92,0.7411054740010078,0.7140443914849736,54,false,56,998,83,3.310032837331579,0.6474524010461262,121,lz4,69,98,false,32,95,480,348,8,false,true,true,true,org.apache.spark.serializer.KryoSerializer,272.985
15,30490,17,12,true,39,0.8856214724977607,0.8845461764666275,47,true,25,488,26,2.2497017785394715,0.5297747342747079,53,lz4,95,77,true,101,49,332,260,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,81.155
14,41819,41,29,true,22,0.8413721556690993,0.6880528811576472,120,false,122,756,20,2.1735918886142858,0.31315966617622826,52,lz4,73,14,true,38,30,206,473,6,true,true,false,true,org.apache.spark.serializer.KryoSerializer,94.921
3,30867,22,36,false,96,0.8618093481434104,0.8181506573603773,73,false,20,517,23,2.518958312493925,0.42878523586935857,32,lz4,84,34,true,47,78,97,397,6,true,false,true,true,org.apache.spark.serializer.KryoSerializer,184.771
3,42653,40,13,true,34,0.7967819177735566,0.643738913481705,31,true,75,422,39,1.2456937076808965,0.234370159766515,59,lz4,124,85,false,75,113,150,46,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,269.373
8,28299,43,13,true,72,0.8819384301722717,0.8022374006969473,24,true,105,666,60,4.97172908390165,0.5072199321211908,83,lz4,81,36,false,114,125,418,288,10,true,true,true,true,org.apache.spark.serializer.KryoSerializer,92.118
15,43748,43,25,true,40,0.7131318285830408,0.8395189118050628,123,false,97,562,41,1.555796616137512,0.8255210503650119,72,lz4,88,113,true,113,7,464,293,2,false,true,true,false,org.apache.spark.serializer.JavaSerializer,92.57799999999999
12,36285,23,29,true,28,0.7425020920911101,0.8900411700559899,125,false,42,785,82,4.1947824209768685,0.22568290229992435,66,lz4,68,103,false,24,23,295,90,7,false,true,true,false,org.apache.spark.serializer.KryoSerializer,95.13799999999999
8,41666,24,37,true,56,0.9763176602768572,0.8667243358534558,72,false,89,600,45,2.7990525092530905,0.3942280765607112,117,lzf,123,53,true,36,110,453,269,10,false,false,true,false,org.apache.spark.serializer.JavaSerializer,116.361
11,33196,31,39,true,66,0.9109489028227432,0.8021620460346526,19,false,116,630,80,3.210550354305641,0.7216999555261692,30,lz4,81,23,false,12,95,365,427,9,true,true,true,false,org.apache.spark.serializer.KryoSerializer,93.428
9,36722,9,47,true,15,0.7295472288723307,0.9636971700867276,118,false,26,438,76,1.8458643860522927,0.6227694643906942,110,lz4,111,57,true,19,81,348,35,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,103.93700000000001
14,27028,17,19,true,100,0.8692324235926715,0.8241784933931691,90,false,101,176,92,3.1686272794335064,0.28415814789830524,91,lzf,96,32,true,79,128,103,211,2,false,false,false,false,org.apache.spark.serializer.JavaSerializer,78.439
11,27685,22,23,false,33,0.8238437803776687,0.8520434443929463,23,false,112,869,98,2.710398564291618,0.5155246642960428,41,lz4,116,18,true,109,111,355,259,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,86.73100000000001
3,40185,14,40,true,57,0.7406118905090109,0.8550910442625868,89,false,127,723,18,2.1510557041310103,0.7008145353564507,77,lzf,75,113,true,56,66,85,222,9,true,false,true,true,org.apache.spark.serializer.KryoSerializer,262.776
11,28884,47,24,false,100,0.6339319553142816,0.9144763874060552,35,false,35,768,65,2.1397628958363266,0.5417376954793289,105,lz4,94,34,true,118,49,487,462,7,true,false,false,false,org.apache.spark.serializer.KryoSerializer,88.25200000000001
3,34407,44,36,false,80,0.7639226198399799,0.9310516993220784,22,true,107,359,63,3.009877403645107,0.3343792397701093,67,lzf,100,14,true,69,86,98,455,3,true,true,true,true,org.apache.spark.serializer.JavaSerializer,182.637
4,38385,14,24,false,83,0.9544756230961636,0.665662326704431,63,true,118,629,21,1.2525717319631002,0.5149986961900997,108,lz4,80,87,false,95,68,355,198,8,true,true,false,true,org.apache.spark.serializer.JavaSerializer,202.155
15,43069,38,29,false,75,0.7067069920482278,0.8685581237062684,35,true,58,749,43,2.006329525288175,0.5869979327487818,123,lz4,76,6,true,97,53,182,395,3,false,true,false,true,org.apache.spark.serializer.JavaSerializer,98.60600000000001
5,32450,38,33,false,97,0.8367982539747548,0.6467908853253155,45,true,44,751,85,2.0129417880715224,0.9586746851988672,78,lzf,97,31,false,55,87,223,439,10,true,true,true,false,org.apache.spark.serializer.JavaSerializer,123.492
12,39593,23,11,true,18,0.8672977297442578,0.6547603170147229,87,true,9,673,50,4.261282975923596,0.6002030664705462,88,lzf,90,28,true,109,73,323,113,4,true,true,false,true,org.apache.spark.serializer.KryoSerializer,92.67
13,26415,43,23,true,19,0.7554651591992404,0.7085325774252227,96,true,11,300,84,3.594956378077123,0.32042789709922265,62,lzf,99,34,true,93,81,255,331,2,true,false,false,true,org.apache.spark.serializer.KryoSerializer,83.682
3,44011,31,36,true,31,0.7229920729383953,0.862442323520733,117,false,25,941,22,1.730925439930074,0.7917641249544194,38,lz4,74,115,false,87,122,395,479,6,true,true,true,true,org.apache.spark.serializer.KryoSerializer,270.715
8,37705,25,34,true,32,0.9601307101424486,0.9437205589422859,55,false,8,672,83,3.3106904615179578,0.7429788634357645,61,lzf,69,84,true,73,67,252,369,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,115.921
9,41373,14,22,false,39,0.7220128057015355,0.8001925087846979,54,true,114,522,94,1.9347883112147044,0.4380391974041648,25,lzf,121,96,false,82,93,313,86,5,true,false,false,false,org.apache.spark.serializer.JavaSerializer,106.544
6,30260,48,33,true,76,0.7992333450635996,0.9729508428418019,32,false,110,822,24,3.031266562328556,0.5900880133485182,94,lzf,75,11,false,29,116,69,487,5,false,true,true,true,org.apache.spark.serializer.JavaSerializer,103.90100000000001
8,25639,43,43,true,34,0.8926042565035914,0.8282920831230463,52,false,37,398,29,4.683747773102919,0.32676085254357445,93,lz4,88,59,false,96,38,72,272,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,84.57700000000001
16,40923,13,32,true,40,0.6475535776504266,0.6180627327252168,115,true,75,590,74,1.7625436832719088,0.2542946643939693,86,lz4,114,13,true,93,26,191,147,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,155.385
3,36390,34,9,true,38,0.9173186781282486,0.8680893778332146,40,true,93,870,61,4.804083578053714,0.7823219667552829,19,lz4,119,107,true,17,3,384,297,10,true,true,false,true,org.apache.spark.serializer.JavaSerializer,187.74200000000002
4,26525,45,46,false,50,0.6348682192133944,0.6453278323228046,28,false,10,840,41,2.8325488654214537,0.16569479559892686,82,lzf,93,40,true,98,32,337,142,9,true,false,false,true,org.apache.spark.serializer.JavaSerializer,109.594
16,30712,23,18,true,89,0.7449315428551756,0.8859590116650966,67,false,91,991,75,1.26152423601523,0.29026496932484697,87,lz4,87,54,true,57,78,373,405,9,false,true,true,false,org.apache.spark.serializer.KryoSerializer,75.61
2,28699,17,14,false,25,0.6372976226032159,0.6398746890045581,108,true,72,666,28,2.5686362716994826,0.9936010792250688,76,lz4,82,46,true,115,14,110,357,10,true,false,true,true,org.apache.spark.serializer.KryoSerializer,256.82
10,35349,43,11,true,97,0.8506454602355077,0.9782686230325224,3,false,93,313,17,2.324648709196248,0.2154168827274085,9,lzf,100,102,false,83,73,259,301,3,false,true,false,false,org.apache.spark.serializer.KryoSerializer,506.399
6,32362,25,38,true,42,0.8758146591378784,0.6358250072499138,120,true,55,739,27,4.902218368123704,0.8478047379515736,6,lzf,83,25,true,86,127,182,193,4,false,true,false,true,org.apache.spark.serializer.JavaSerializer,158.827
4,35392,33,32,true,34,0.8716269695754626,0.6524122030357142,13,false,62,176,100,2.2566535691031344,0.42355988853164894,15,lz4,113,85,true,96,61,306,386,9,true,true,false,false,org.apache.spark.serializer.JavaSerializer,153.18
8,31693,29,16,true,13,0.8922655382391035,0.7506410056149654,127,false,9,455,64,1.641018704280354,0.538189247434286,47,lzf,76,90,false,60,22,122,157,3,true,false,false,false,org.apache.spark.serializer.JavaSerializer,97.0
12,33646,42,47,false,24,0.6351815373275363,0.704577512649139,10,false,75,908,95,4.414003537557967,0.5613023888976696,64,lz4,105,4,true,108,82,110,396,8,true,false,false,true,org.apache.spark.serializer.JavaSerializer,98.045
15,26386,15,14,true,56,0.7579820599661273,0.8674644025458347,121,false,21,267,54,3.31330134761524,0.4431081539117878,60,lz4,75,61,false,111,118,148,176,6,false,false,false,true,org.apache.spark.serializer.JavaSerializer,81.044
10,36307,47,32,false,61,0.6056340334333236,0.8241504191512002,115,true,55,357,50,2.2951648224407792,0.4614128157211901,72,lzf,83,124,true,111,48,412,472,9,false,true,true,true,org.apache.spark.serializer.KryoSerializer,262.654
4,39942,28,9,false,94,0.9463615115411079,0.9080150097552704,83,false,65,307,37,3.3623446557335868,0.9704887813542178,95,lzf,76,54,false,103,30,160,349,2,false,false,true,true,org.apache.spark.serializer.KryoSerializer,224.023
13,28091,24,49,true,43,0.6060590795403699,0.6373813884307648,7,false,110,625,48,2.6477469823700335,0.350942266051142,66,lzf,109,40,true,78,128,175,68,3,false,false,true,false,org.apache.spark.serializer.KryoSerializer,219.575
6,31948,28,17,false,33,0.7975448361137476,0.95092555986148,9,false,56,949,96,3.233491283581993,0.26955882880271576,116,lzf,80,61,true,48,104,425,91,3,false,true,false,false,org.apache.spark.serializer.JavaSerializer,122.74700000000001
13,41202,19,24,true,15,0.6854372092120602,0.7326313506996328,42,true,67,109,81,1.8514730123883387,0.9912290913044294,77,lz4,70,112,true,105,83,462,255,8,false,true,true,false,org.apache.spark.serializer.JavaSerializer,99.286
1,37354,36,8,false,10,0.6,0.55712890625,32,false,55,200,92,1.43359375,0.4775390625,4,lz4,64,65,true,32,23,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,735.6139999999999
15,30596,36,21,false,82,0.6043117464436717,0.9736650440039648,42,true,113,887,47,4.497021199773595,0.4848762406268873,103,lz4,115,4,true,72,108,102,74,10,true,true,true,true,org.apache.spark.serializer.KryoSerializer,89.238
1,25600,46,8,false,10,0.6,0.5,20,false,122,200,10,2.73388671875,0.75,93,lz4,64,32,true,57,28,195,401,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,366.13300000000004
1,41572,8,16,false,55,0.85247802734375,0.76214599609375,32,false,46,200,100,3.77978515625,0.75,4,lz4,64,32,true,27,39,141,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,727.427
3,40173,13,30,true,74,0.8846644701542921,0.7867133735247104,46,false,12,696,79,1.5701625976703482,0.5192162294485574,25,lzf,94,64,true,111,40,63,83,4,false,false,false,false,org.apache.spark.serializer.JavaSerializer,276.611
1,25600,38,8,false,10,0.7734375,0.5,27,false,48,200,92,1.1875,0.75,86,lz4,64,63,true,84,102,85,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,370.755
1,25600,35,33,false,10,0.6,0.5,113,false,48,200,94,1.9619140625,0.633544921875,109,lz4,64,32,true,123,10,459,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,371.61400000000003
5,25822,41,45,true,100,0.9187722265945084,0.8082205298006159,99,true,104,803,42,3.0492065459503586,0.35588669831404,42,lz4,103,30,false,106,26,444,473,7,true,true,true,true,org.apache.spark.serializer.KryoSerializer,109.949
8,25600,23,35,false,10,0.6,0.5,32,false,82,693,100,2.38623046875,0.75,36,lz4,67,34,true,64,64,389,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,118.92299999999999
5,37985,15,10,false,65,0.8497496443009008,0.7407774455400415,116,true,10,342,85,1.9087607752601912,0.12374451304804175,65,lz4,116,58,false,116,29,170,381,5,true,true,false,true,org.apache.spark.serializer.JavaSerializer,171.166
14,25600,8,46,false,10,0.6,0.5,32,false,48,200,100,1.5595703125,0.164306640625,113,lz4,83,32,true,62,64,61,413,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,83.294
16,29221,44,39,false,45,0.8615691698978899,0.7299050668314613,89,true,39,357,14,1.2238267745722715,0.8707724757395707,42,lz4,123,27,true,15,126,94,381,6,true,true,true,true,org.apache.spark.serializer.JavaSerializer,84.59899999999999
1,27420,40,34,false,76,0.6,0.5,32,false,48,200,66,3.68017578125,0.75,7,lz4,64,108,true,64,64,55,97,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,479.435
1,30696,25,47,false,10,0.6,0.78277587890625,32,false,48,200,36,1.31298828125,0.75,43,lz4,64,22,true,64,64,179,241,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,477.87199999999996
1,43017,29,24,false,10,0.6,0.5,32,false,48,200,68,4.02587890625,0.75,38,lz4,64,26,true,12,53,416,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,726.695
1,37354,36,12,false,10,0.6,0.5,32,false,48,200,100,2.69140625,0.75,117,lz4,64,15,true,65,65,140,100,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,727.82
4,38338,39,25,false,18,0.6261388943270476,0.8624221535132701,36,false,63,146,90,3.8758688910761916,0.6421274864754511,49,lzf,73,17,false,79,45,77,286,9,false,false,false,true,org.apache.spark.serializer.JavaSerializer,213.764
10,34395,16,25,false,10,0.6,0.5,102,false,48,200,97,1.5,0.1678466796875,120,lz4,93,32,true,64,64,418,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,113.38799999999999
3,42356,40,43,true,37,0.9211131861354508,0.7915220992809565,66,false,127,359,70,2.524371521692581,0.5192658081510051,81,lz4,107,79,true,48,49,169,249,9,true,false,false,false,org.apache.spark.serializer.KryoSerializer,274.301
6,36816,39,8,false,10,0.75347900390625,0.5,79,false,48,200,34,1.5,0.75,28,lz4,64,11,true,41,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,145.257
9,28607,11,35,true,78,0.9314885408215259,0.8919836943920119,43,false,68,299,78,2.4380181012457367,0.8388486182422576,6,lz4,117,56,false,78,18,381,450,8,true,false,false,false,org.apache.spark.serializer.JavaSerializer,85.835
2,25718,8,29,false,10,0.6,0.517852783203125,32,false,48,200,68,3.699462890625,0.41290283203125,4,lz4,113,32,true,64,64,440,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,204.21
7,35672,8,48,false,48,0.674163818359375,0.5,32,false,48,151,100,1.5,0.14239501953125,4,lz4,87,26,true,64,64,103,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,111.947
11,35986,29,11,false,10,0.6,0.5,32,false,48,200,96,4.00390625,0.1552734375,4,lz4,64,16,true,29,64,152,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,143.628
6,31811,42,12,false,10,0.920501708984375,0.5,52,false,120,200,78,4.329833984375,0.75,4,lz4,97,32,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,116.771
8,25600,17,38,false,10,0.6,0.5,32,false,5,189,37,1.5,0.3245849609375,61,lz4,64,32,true,64,25,297,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,87.945
8,31994,28,46,true,99,0.7485879377507247,0.9997880490439364,89,false,55,421,51,2.977926097230783,0.6763219340662963,12,lz4,122,62,true,40,82,303,430,6,false,true,false,true,org.apache.spark.serializer.JavaSerializer,95.219
8,28867,8,8,false,10,0.694580078125,0.5,17,false,35,479,13,4.271484375,0.75,4,lz4,64,16,true,64,120,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,89.57700000000001
13,43975,8,27,false,10,0.6,0.5,32,false,14,360,74,1.5,0.0543212890625,4,lz4,115,100,true,64,116,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,94.439
2,28619,16,41,true,42,0.9376825694300036,0.6922275175128489,105,false,125,297,45,2.970156515105506,0.7274535434717861,84,lzf,112,62,true,44,124,200,150,8,false,false,false,true,org.apache.spark.serializer.JavaSerializer,262.237
12,37849,23,10,true,53,0.7306220559606053,0.6395103590102609,85,true,96,519,70,4.022063968829611,0.7289927837086483,22,lz4,92,99,true,87,87,251,247,9,true,false,false,false,org.apache.spark.serializer.JavaSerializer,96.71600000000001
10,43769,18,47,true,24,0.9082204376032068,0.7869202624358639,14,false,98,210,100,4.360419804942144,0.1592140531546771,124,lz4,117,3,true,56,86,389,185,8,false,false,false,false,org.apache.spark.serializer.JavaSerializer,102.65899999999999
4,25600,8,8,false,74,0.794647216796875,0.5,114,true,20,200,100,1.5,0.54327392578125,4,lz4,68,65,true,64,43,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,114.633
3,36023,45,46,false,21,0.7815837056889152,0.8896076482233959,87,true,35,491,85,4.750500299214838,0.9014376831621926,114,lzf,128,105,false,113,98,229,65,3,true,false,false,false,org.apache.spark.serializer.JavaSerializer,191.821
1,25600,8,45,false,94,0.580780029296875,0.5,67,false,48,276,79,1.821533203125,0.81341552734375,4,lz4,64,32,true,64,59,50,421,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,371.474
1,25600,8,44,false,73,0.573822021484375,0.5,28,false,48,200,95,2.184814453125,0.32623291015625,24,lz4,64,32,true,64,3,331,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,366.95099999999996
10,25600,8,22,false,21,0.94866943359375,0.5,70,false,48,200,23,3.98681640625,0.9459228515625,4,lz4,64,94,true,64,110,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,87.84200000000001
1,25600,8,35,false,10,0.642333984375,0.597900390625,19,false,48,648,94,1.5,0.58251953125,8,lz4,64,34,true,64,64,50,80,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,361.57
1,42694,8,28,false,10,0.941375732421875,0.5,106,false,48,890,92,1.5,0.48907470703125,4,lz4,64,32,true,127,16,50,371,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,729.3589999999999
1,40318,8,13,false,10,0.654266357421875,0.827423095703125,103,false,48,200,61,1.5,0.68829345703125,4,lz4,64,32,true,93,122,50,24,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,723.227
1,38744,8,40,false,10,0.8538818359375,0.5,13,false,48,200,14,1.5,0.197509765625,4,lz4,64,32,true,31,76,69,381,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,721.633
1,36081,8,16,false,10,0.579132080078125,0.5,101,false,48,200,92,1.5,0.12689208984375,4,lz4,64,94,true,107,77,393,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,488.273
1,36785,8,43,false,10,0.552093505859375,0.5,8,false,48,200,40,1.5,0.31427001953125,4,lz4,64,118,true,75,67,50,489,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,721.528
10,35983,8,15,false,10,0.99114990234375,0.5,13,false,48,200,20,1.5,0.9410400390625,4,lz4,64,32,true,108,32,357,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,126.025
9,30259,8,32,false,10,0.6,0.5,73,false,48,200,88,1.5,0.5570068359375,93,lz4,64,44,true,65,64,50,285,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,113.205
8,42656,8,20,false,10,0.607208251953125,0.5,126,false,48,492,66,1.5,0.75,4,lz4,64,32,true,74,41,50,48,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,117.819
5,43512,8,8,false,10,0.58624267578125,0.5,32,false,48,151,37,1.5,0.75,109,lz4,64,36,true,13,64,345,312,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,170.112
7,25600,8,8,false,72,0.6,0.5,89,false,48,200,35,1.2646484375,0.398681640625,80,lz4,64,32,true,80,62,301,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,86.765
1,25600,8,21,false,10,0.727081298828125,0.5,25,false,48,200,33,2.332763671875,0.12359619140625,106,lz4,119,32,true,67,64,50,419,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,366.64
1,25600,8,44,false,10,0.58111572265625,0.5,83,false,48,200,82,4.68017578125,0.8956298828125,34,lz4,77,75,true,64,64,132,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,367.43800000000005
1,40792,8,45,false,10,0.861328125,0.5,32,false,48,200,89,3.109375,0.23046875,99,lz4,107,23,true,64,113,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,724.393
14,27005,8,8,false,10,0.724822998046875,0.5,32,false,48,200,22,1.211669921875,0.43121337890625,125,lz4,116,28,true,64,16,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,86.34299999999999
5,25600,17,8,false,10,0.593780517578125,0.5,91,false,48,200,100,1.5,0.75,4,lz4,127,123,true,96,71,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,96.221
9,29029,8,8,false,19,0.550537109375,0.5,32,false,15,200,100,1.5,0.62939453125,53,lz4,64,32,true,121,127,210,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,87.617
7,35345,12,8,false,83,0.895660400390625,0.5,32,false,48,200,100,4.689208984375,0.63323974609375,4,lz4,91,32,true,41,64,399,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,179.89
5,35443,17,46,false,10,0.70257568359375,0.5,68,false,48,200,100,3.03759765625,0.3687744140625,4,lz4,64,32,true,24,64,312,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,138.338
13,39917,25,23,false,10,0.627105712890625,0.5,32,false,48,200,28,2.431396484375,0.74200439453125,4,lz4,64,32,true,88,64,492,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,96.704
15,43103,8,8,false,10,0.965606689453125,0.5,90,false,48,200,25,3.630615234375,0.63226318359375,4,lz4,64,32,true,96,17,50,172,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,95.037
2,39794,8,8,false,10,0.984344482421875,0.5,36,false,38,691,51,1.380615234375,0.87493896484375,4,lz4,64,32,true,113,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,397.79900000000004
7,26592,8,8,false,10,0.51007080078125,0.5,17,false,78,609,39,1.37255859375,0.9876708984375,4,lz4,64,32,true,87,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,119.398
1,36452,8,8,false,10,0.755035400390625,0.975677490234375,60,false,48,691,73,3.136962890625,0.70184326171875,18,lz4,64,32,true,64,29,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,509.079
1,26119,8,8,false,10,0.62860107421875,0.57171630859375,66,false,25,200,47,3.73095703125,0.2618408203125,39,lz4,64,32,true,64,101,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,374.598
3,25600,8,8,false,10,0.7391357421875,0.7210693359375,51,false,48,495,37,2.9638671875,0.385498046875,107,lz4,64,32,true,64,19,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,148.248
15,40330,8,8,false,10,0.64349365234375,0.80780029296875,70,false,38,200,34,1.5,0.75,4,lz4,64,32,true,88,4,50,486,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,94.15100000000001
1,31843,8,42,false,10,0.77923583984375,0.5,32,false,48,200,41,4.00927734375,0.1734619140625,122,lz4,64,32,true,17,64,50,446,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,487.84
3,33688,8,27,false,10,0.6,0.5,32,false,110,140,23,3.61376953125,0.5098876953125,4,lz4,64,32,true,121,64,50,389,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,195.987
4,27847,8,21,false,10,0.86029052734375,0.5,22,false,107,711,93,2.61962890625,0.75,4,lz4,64,32,true,71,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,142.985
13,42345,8,8,false,10,0.604583740234375,0.915679931640625,32,false,11,349,16,1.5,0.75,20,lz4,64,41,true,64,64,50,496,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,98.712
10,40643,8,8,false,10,0.6,0.5,80,false,48,391,100,1.5,0.359619140625,4,lz4,64,32,true,66,98,305,74,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,102.624
1,37498,41,8,false,10,0.71728515625,0.5,81,false,110,200,100,4.08984375,0.1103515625,27,lz4,64,8,true,62,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,724.909
1,42243,20,8,false,10,0.99029541015625,0.5,32,false,17,200,100,1.54541015625,0.9586181640625,74,lz4,64,37,true,20,64,311,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,724.508
